a_median,a_pct10,a_pct90,h_median,h_pct10,h_pct90,occ_code,occ_title,tot_emp,year,job,state,monthly rent,monthly mortgage
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Iowa,165.0807071,358.8325645
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Kansas,202.0357733,376.1273501
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Kentucky,161.5183246,305.338446
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Louisiana,204.5183034,299.8242251
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Maine,163.882165,337.9313967
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Maryland,342.8463099,759.8719268
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Massachusetts,359.662932,634.6896569
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Michigan,178.124219,367.0099566
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Minnesota,190.3724648,539.9285724
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Mississippi,159.2155247,253.9633582
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Missouri,193.6410298,371.7307627
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Montana,171.3083693,335.8807849
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Nebraska,205.9293494,378.5419717
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Nevada,357.2274881,448.7194187
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,New Hampshire,220.2117332,562.2635964
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,New Jersey,355.7139809,762.7538022
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,New Mexico,192.984602,357.5567516
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,New York,463.9314974,488.0169078
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,North Carolina,209.8262311,384.3510363
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,North Dakota,182.4941755,284.2316011
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Ohio,204.3933038,374.6972686
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Oklahoma,187.841879,300.7429033
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Oregon,311.922706,472.2111808
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Pennsylvania,216.2465698,412.1123491
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Rhode Island,309.3867444,521.5409486
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,South Carolina,182.0581281,339.6524385
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,South Dakota,163.7220023,318.6040636
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Tennessee,199.9205673,345.140296
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Texas,272.4863899,370.8966136
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Utah,229.0462772,540.2760579
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Vermont,182.0046149,387.7978945
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Virginia,314.0048636,633.3257437
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Washington,331.9766113,591.410032
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,West Virginia,120.0434329,214.1385837
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Wisconsin,210.2012653,399.0757991
54270,35940,84000,*,*,*,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",1004850,2011,HS Teachers,Wyoming,184.9186455,387.103301
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Alabama,167.6768998,308.6000543
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Alaska,310.2149192,504.2238947
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Arizona,261.4038106,419.3608939
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Arkansas,174.754012,267.6173174
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,California,502.7113729,675.849338
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Colorado,303.5619022,577.1680692
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Connecticut,304.6912108,718.137055
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Delaware,226.9174946,472.5341318
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,District of Columbia,686.7600466,558.0084508
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Florida,255.1034948,399.1414449
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Georgia,249.5847434,424.6477162
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Hawaii,494.1188519,597.6475645
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Idaho,189.3226245,393.2691038
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Illinois,262.3659856,522.0749068
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Indiana,188.8662078,353.3111159
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Iowa,165.0807071,358.8325645
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Kansas,202.0357733,376.1273501
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Kentucky,161.5183246,305.338446
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Louisiana,204.5183034,299.8242251
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Maine,163.882165,337.9313967
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Maryland,342.8463099,759.8719268
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Massachusetts,359.662932,634.6896569
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Michigan,178.124219,367.0099566
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Minnesota,190.3724648,539.9285724
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Mississippi,159.2155247,253.9633582
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Missouri,193.6410298,371.7307627
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Montana,171.3083693,335.8807849
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Nebraska,205.9293494,378.5419717
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Nevada,357.2274881,448.7194187
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,New Hampshire,220.2117332,562.2635964
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,New Jersey,355.7139809,762.7538022
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,New Mexico,192.984602,357.5567516
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,New York,463.9314974,488.0169078
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,North Carolina,209.8262311,384.3510363
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,North Dakota,182.4941755,284.2316011
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Ohio,204.3933038,374.6972686
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Oklahoma,187.841879,300.7429033
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Oregon,311.922706,472.2111808
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Pennsylvania,216.2465698,412.1123491
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Rhode Island,309.3867444,521.5409486
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,South Carolina,182.0581281,339.6524385
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,South Dakota,163.7220023,318.6040636
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Tennessee,199.9205673,345.140296
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Texas,272.4863899,370.8966136
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Utah,229.0462772,540.2760579
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Vermont,182.0046149,387.7978945
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Virginia,314.0048636,633.3257437
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Washington,331.9766113,591.410032
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,West Virginia,120.0434329,214.1385837
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Wisconsin,210.2012653,399.0757991
54230,32080,84980,26.07,15.42,40.85,33-3051,Police and Sheriff's Patrol Officers,636410,2011,Police Officers,Wyoming,184.9186455,387.103301
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Alabama,167.6768998,308.6000543
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Alaska,310.2149192,504.2238947
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Arizona,261.4038106,419.3608939
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Arkansas,174.754012,267.6173174
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,California,502.7113729,675.849338
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Colorado,303.5619022,577.1680692
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Connecticut,304.6912108,718.137055
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Delaware,226.9174946,472.5341318
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,District of Columbia,686.7600466,558.0084508
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Florida,255.1034948,399.1414449
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Georgia,249.5847434,424.6477162
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Hawaii,494.1188519,597.6475645
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Idaho,189.3226245,393.2691038
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Illinois,262.3659856,522.0749068
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Indiana,188.8662078,353.3111159
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Iowa,165.0807071,358.8325645
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Kansas,202.0357733,376.1273501
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Kentucky,161.5183246,305.338446
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Louisiana,204.5183034,299.8242251
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Maine,163.882165,337.9313967
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Maryland,342.8463099,759.8719268
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Massachusetts,359.662932,634.6896569
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Michigan,178.124219,367.0099566
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Minnesota,190.3724648,539.9285724
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Mississippi,159.2155247,253.9633582
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Missouri,193.6410298,371.7307627
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Montana,171.3083693,335.8807849
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Nebraska,205.9293494,378.5419717
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Nevada,357.2274881,448.7194187
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,New Hampshire,220.2117332,562.2635964
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,New Jersey,355.7139809,762.7538022
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,New Mexico,192.984602,357.5567516
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,New York,463.9314974,488.0169078
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,North Carolina,209.8262311,384.3510363
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,North Dakota,182.4941755,284.2316011
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Ohio,204.3933038,374.6972686
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Oklahoma,187.841879,300.7429033
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Oregon,311.922706,472.2111808
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Pennsylvania,216.2465698,412.1123491
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Rhode Island,309.3867444,521.5409486
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,South Carolina,182.0581281,339.6524385
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,South Dakota,163.7220023,318.6040636
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Tennessee,199.9205673,345.140296
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Texas,272.4863899,370.8966136
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Utah,229.0462772,540.2760579
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Vermont,182.0046149,387.7978945
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Virginia,314.0048636,633.3257437
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Washington,331.9766113,591.410032
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,West Virginia,120.0434329,214.1385837
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Wisconsin,210.2012653,399.0757991
55160,40470,56720,26.52,19.46,27.27,43-5052,Postal Service Mail Carriers,315330,2011,Mail Carriers,Wyoming,184.9186455,387.103301
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Alabama,171.3460465,299.021665
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Alaska,326.9436007,499.589927
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Arizona,287.3798291,385.469452
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Arkansas,179.6059862,260.28199
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,California,529.7371983,644.908918
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Colorado,313.5556207,564.1494
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Connecticut,315.3496581,706.611334
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Delaware,236.4190121,486.600291
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,District of Columbia,693.938454,577.073976
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Florida,270.8223984,377.270773
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Georgia,258.3589085,416.761609
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Hawaii,506.6829155,608.501393
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Idaho,191.9352022,403.425283
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Illinois,272.7523232,518.050056
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Indiana,190.5493325,346.341625
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Iowa,171.7533126,361.88218
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Kansas,229.7015063,371.722455
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Kentucky,180.0474852,303.055605
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Louisiana,209.9764733,309.584155
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Maine,167.8308876,323.627447
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Maryland,354.9205092,742.536192
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Massachusetts,361.4978604,640.158248
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Michigan,187.5199461,355.668809
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Minnesota,215.9110989,519.688324
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Mississippi,161.0698935,251.657639
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Missouri,200.5917936,358.18088
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Montana,176.9033612,350.131594
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Nebraska,213.0006329,383.140049
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Nevada,379.0419008,414.89519
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,New Hampshire,232.6930916,541.101262
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,New Jersey,366.7229383,758.659336
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,New Mexico,203.760568,351.688879
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,New York,477.4317067,489.153489
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,North Carolina,221.8099248,373.031746
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,North Dakota,218.3622577,292.429377
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Ohio,212.4490692,360.550862
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Oklahoma,199.2259577,293.706941
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Oregon,313.5010992,471.065511
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Pennsylvania,224.7291075,411.135205
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Rhode Island,305.9394079,519.767929
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,South Carolina,195.6918825,325.905479
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,South Dakota,179.3182945,322.205856
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Tennessee,208.778174,341.177416
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Texas,284.5748839,368.356383
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Utah,240.7229621,553.867635
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Vermont,202.6570396,358.439232
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Virginia,332.2140676,626.408508
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Washington,342.1274126,575.787106
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,West Virginia,124.6934685,207.153593
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Wisconsin,214.0056882,392.449472
55800,32770,95380,26.83,15.75,45.86,13-1071,Human Resources Specialists,394380,2012,HR Specialists,Wyoming,191.4928452,374.848741
63550,39930,111510,30.55,19.2,53.61,13-2010,Accountants and Auditors,1129340,2012,Accountants,Alabama,171.3460465,299.021665
63550,39930,111510,30.55,19.2,53.61,13-2010,Accountants and Auditors,1129340,2012,Accountants,Alaska,326.9436007,499.589927
63550,39930,111510,30.55,19.2,53.61,13-2010,Accountants and Auditors,1129340,2012,Accountants,Arizona,287.3798291,385.469452
63550,39930,111510,30.55,19.2,53.61,13-2010,Accountants and Auditors,1129340,2012,Accountants,Arkansas,179.6059862,260.28199
63550,39930,111510,30.55,19.2,53.61,13-2010,Accountants and Auditors,1129340,2012,Accountants,California,529.7371983,644.908918
63550,39930,111510,30.55,19.2,53.61,13-2010,Accountants and Auditors,1129340,2012,Accountants,Colorado,313.5556207,564.1494
63550,39930,111510,30.55,19.2,53.61,13-2010,Accountants and Auditors,1129340,2012,Accountants,Connecticut,315.3496581,706.611334
63550,39930,111510,30.55,19.2,53.61,13-2010,Accountants and Auditors,1129340,2012,Accountants,Delaware,236.4190121,486.600291
63550,39930,111510,30.55,19.2,53.61,13-2010,Accountants and Auditors,1129340,2012,Accountants,District of Columbia,693.938454,577.073976
